annonce_id,annonce_state,city,country,created_at,end_date,phone_number,premium,price,quantity,start_date,title,transaction,updated_at,vehicle_id,vendor_id
7015,ACTIVE,"Strasbourg, 67000",France,2024-12-31 15:13:33.092077,2025-02-28 15:13:33.092081,+33 786 86 73 97,f,20303,1,2024-12-31 15:13:33.09208,Nissan Altima Occasion 2014 - 128293 Électrique km,Vente,2024-12-31 15:13:33.09208,9214,15652
7016,ACTIVE,"Toulon, 83000",France,2024-12-31 15:13:33.349092,2025-02-28 15:13:33.349144,+33 621 22 02 43,f,69,1,2024-12-31 15:13:33.349143,Indian FTR 2018 - 2973 km - Occasion,Location,2024-12-31 15:13:33.349142,9215,16685
7017,ACTIVE,"Rouen, 76000",France,2024-12-31 15:13:33.573666,2025-02-28 15:13:33.573675,+33 607 78 06 21,f,26670,1,2024-12-31 15:13:33.573674,Honda Civic Neuve 2017 - 59224 Hybride km,Vente,2024-12-31 15:13:33.573674,9216,14909
7018,ACTIVE,"Saint-Denis, 93200",France,2024-12-31 15:13:33.860945,2025-02-28 15:13:33.860951,+33 655 74 81 18,f,13517,1,2024-12-31 15:13:33.860951,Honda CB650R 2018 - 22064 km - Occasion,Vente,2024-12-31 15:13:33.86095,9217,14682
7019,ACTIVE,"Tours, 37000",France,2024-12-31 15:13:34.181727,2025-02-28 15:13:34.181735,+33 771 99 32 73,f,152,1,2024-12-31 15:13:34.181735,Audi Q5 Neuve 2018 - 36394 Hybride km,Location,2024-12-31 15:13:34.181734,9218,16269
7020,ACTIVE,"Deauville, 14800",France,2024-12-31 15:13:34.448941,2025-02-28 15:13:34.448945,+33 624 23 07 96,f,10067,1,2024-12-31 15:13:34.448944,Yamaha Tracer 900 2018 - 47370 km - Occasion,Vente,2024-12-31 15:13:34.448944,9219,16038
7021,ACTIVE,"Corte, 20250",France,2024-12-31 15:13:34.694715,2025-02-28 15:13:34.694721,+33 797 21 91 39,f,173,1,2024-12-31 15:13:34.694721,Ford Explorer Neuve 2019 - 113450 Diesel km,Location,2024-12-31 15:13:34.69472,9220,15420
7022,ACTIVE,"Aix-en-Provence, 13100",France,2024-12-31 15:13:35.166044,2025-02-28 15:13:35.166048,+33 703 26 27 54,f,67,1,2024-12-31 15:13:35.166047,Toyota RAV4 Occasion 2022 - 58668 Électrique km,Location,2024-12-31 15:13:35.166047,9221,16768
7023,ACTIVE,"Roubaix, 59100",France,2024-12-31 15:13:36.298466,2025-02-28 15:13:36.298474,+33 773 33 66 17,f,10461,1,2024-12-31 15:13:36.298472,Kawasaki KX450F 2012 - 3462 km - Neuf,Vente,2024-12-31 15:13:36.298471,9222,14749
7024,ACTIVE,"Rouen, 76000",France,2024-12-31 15:13:36.521912,2025-02-28 15:13:36.521922,+33 795 42 66 02,f,9381,1,2024-12-31 15:13:36.521921,Kawasaki Z900 2022 - 31252 km - Peu Endommagé,Vente,2024-12-31 15:13:36.521919,9223,16601
7025,ACTIVE,"Perpignan, 66000",France,2024-12-31 15:13:36.718247,2025-02-28 15:13:36.718251,+33 723 37 81 64,f,173,1,2024-12-31 15:13:36.718251,Toyota Sienna Occasion 2016 - 103561 Électrique km,Location,2024-12-31 15:13:36.718251,9224,15988
7026,ACTIVE,"Saint-Tropez, 83990",France,2024-12-31 15:13:37.004681,2025-02-28 15:13:37.00469,+33 606 96 98 19,f,56,1,2024-12-31 15:13:37.00469,Ducati Scrambler 2018 - 32680 km - Neuf,Location,2024-12-31 15:13:37.00469,9225,15792
7027,ACTIVE,"Dunkerque, 59140",France,2024-12-31 15:13:37.297534,2025-02-28 15:13:37.297538,+33 700 54 09 81,f,16609,1,2024-12-31 15:13:37.297538,Hyundai Palisade Occasion 2011 - 24550 Diesel km,Vente,2024-12-31 15:13:37.297538,9226,16699
7028,ACTIVE,"Antibes, 06600",France,2024-12-31 15:13:37.585015,2025-02-28 15:13:37.585021,+33 633 69 43 10,f,139,1,2024-12-31 15:13:37.58502,BMW Serie 8 Neuve 2016 - 105946 Hybride km,Location,2024-12-31 15:13:37.585019,9227,15654
7029,ACTIVE,"Mulhouse, 68100",France,2024-12-31 15:13:37.79066,2025-02-28 15:13:37.790663,+33 745 27 08 34,f,25706,1,2024-12-31 15:13:37.790662,Volkswagen Jetta Occasion 2018 - 7902 Hybride km,Vente,2024-12-31 15:13:37.790662,9228,16448
7030,ACTIVE,"La Rochelle, 17000",France,2024-12-31 15:13:37.99272,2025-02-28 15:13:37.992723,+33 714 53 48 42,f,81,1,2024-12-31 15:13:37.992723,Indian Roadmaster 2021 - 3800 km - Peu Endommagé,Location,2024-12-31 15:13:37.992723,9229,16645
7031,ACTIVE,"Orléans, 45000",France,2024-12-31 15:13:38.198955,2025-02-28 15:13:38.198957,+33 643 88 63 81,f,53,1,2024-12-31 15:13:38.198957,Kawasaki Vulcan S 2010 - 26372 km - Occasion,Location,2024-12-31 15:13:38.198957,9230,15918
7032,ACTIVE,"Colmar, 68000",France,2024-12-31 15:13:38.390035,2025-02-28 15:13:38.390037,+33 654 18 25 53,f,7944,1,2024-12-31 15:13:38.390037,Honda CBR1000RR 2016 - 21247 km - Peu Endommagé,Vente,2024-12-31 15:13:38.390037,9231,16678
7033,ACTIVE,"Colmar, 68000",France,2024-12-31 15:13:38.592651,2025-02-28 15:13:38.592664,+33 776 43 40 50,f,5820,1,2024-12-31 15:13:38.592654,Toyota Camry Occasion 2023 - 127385 Électrique km,Vente,2024-12-31 15:13:38.592654,9232,15590
7034,ACTIVE,"Cannes, 06400",France,2024-12-31 15:13:38.787871,2025-02-28 15:13:38.787875,+33 656 27 78 74,f,60,1,2024-12-31 15:13:38.787875,Kawasaki Ninja H2 2013 - 14620 km - Occasion,Location,2024-12-31 15:13:38.787874,9233,15344
7035,ACTIVE,"Caen, 14000",France,2024-12-31 15:13:39.015093,2025-02-28 15:13:39.015099,+33 722 11 59 83,f,129,1,2024-12-31 15:13:39.015098,Toyota RAV4 Neuve 2023 - 50472 Essence km,Location,2024-12-31 15:13:39.015097,9234,16517
7036,ACTIVE,"Boulogne-Billancourt, 92100",France,2024-12-31 15:13:39.241405,2025-02-28 15:13:39.241413,+33 643 57 25 92,f,170,1,2024-12-31 15:13:39.241412,Ford F-150 Occasion 2012 - 9701 Électrique km,Location,2024-12-31 15:13:39.241411,9235,15291
7037,ACTIVE,"Paris, 75000",France,2024-12-31 15:13:39.498159,2025-02-28 15:13:39.498162,+33 763 08 66 78,f,14575,1,2024-12-31 15:13:39.498162,KTM RC 390 2023 - 26889 km - Peu Endommagé,Vente,2024-12-31 15:13:39.498162,9236,14900
7038,ACTIVE,"Nanterre, 92000",France,2024-12-31 15:13:39.78446,2025-02-28 15:13:39.784464,+33 685 34 18 85,f,8499,1,2024-12-31 15:13:39.784464,Honda Shadow Phantom 2011 - 36827 km - Neuf,Vente,2024-12-31 15:13:39.784464,9237,16253
7039,ACTIVE,"Le Mans, 72000",France,2024-12-31 15:13:40.044342,2025-02-28 15:13:40.044344,+33 688 47 76 28,f,135,1,2024-12-31 15:13:40.044344,Audi A8 Neuve 2021 - 104395 Diesel km,Location,2024-12-31 15:13:40.044344,9238,15514
7040,ACTIVE,"Chamonix-Mont-Blanc, 74400",France,2024-12-31 15:13:40.269416,2025-02-28 15:13:40.269419,+33 798 19 39 14,f,12607,1,2024-12-31 15:13:40.269418,Triumph Thruxton 2021 - 20989 km - Peu Endommagé,Vente,2024-12-31 15:13:40.269418,9239,15276
7041,ACTIVE,"Paris, 75000",France,2024-12-31 15:13:40.678508,2025-02-28 15:13:40.678514,+33 738 07 17 42,f,10589,1,2024-12-31 15:13:40.678513,Yamaha YZF-R1 2019 - 16288 km - Occasion,Vente,2024-12-31 15:13:40.678512,9240,15297
7042,ACTIVE,"Limoges, 87000",France,2024-12-31 15:13:40.985706,2025-02-28 15:13:40.985709,+33 653 32 65 00,f,66,1,2024-12-31 15:13:40.985709,Suzuki RM-Z450 2010 - 38789 km - Peu Endommagé,Location,2024-12-31 15:13:40.985709,9241,15763
7043,ACTIVE,"Tours, 37000",France,2024-12-31 15:13:41.267717,2025-02-28 15:13:41.267724,+33 777 71 32 59,f,6365,1,2024-12-31 15:13:41.267724,Triumph Bonneville 2019 - 21896 km - Peu Endommagé,Vente,2024-12-31 15:13:41.267723,9242,15567
7044,ACTIVE,"Limoges, 87000",France,2024-12-31 15:13:41.643532,2025-02-28 15:13:41.64354,+33 630 63 78 50,f,112,1,2024-12-31 15:13:41.64354,Mercedes-Benz CLS Occasion 2012 - 116355 Hybride km,Location,2024-12-31 15:13:41.643539,9243,16005
7045,ACTIVE,"Strasbourg, 67000",France,2024-12-31 15:13:42.479107,2025-02-28 15:13:42.479114,+33 646 95 43 80,f,84,1,2024-12-31 15:13:42.479113,Ducati Multistrada 2010 - 34586 km - Occasion,Location,2024-12-31 15:13:42.479113,9244,15369
7046,ACTIVE,"Nîmes, 30000",France,2024-12-31 15:13:42.681855,2025-02-28 15:13:42.681866,+33 613 65 97 20,f,64,1,2024-12-31 15:13:42.681865,Ducati DesertX 2021 - 25863 km - Occasion,Location,2024-12-31 15:13:42.681864,9245,16408
7047,ACTIVE,"Montpellier, 34000",France,2024-12-31 15:13:42.978473,2025-02-28 15:13:42.97848,+33 764 70 90 44,f,74,1,2024-12-31 15:13:42.97848,Harley-Davidson Touring 2014 - 23504 km - Neuf,Location,2024-12-31 15:13:42.978479,9246,15769
7048,ACTIVE,"Strasbourg, 67000",France,2024-12-31 15:13:43.252128,2025-02-28 15:13:43.252134,+33 676 03 38 56,f,89,1,2024-12-31 15:13:43.252134,Yamaha Bolt 2012 - 36519 km - Occasion,Location,2024-12-31 15:13:43.252133,9247,15930
7049,ACTIVE,"Amiens, 80000",France,2024-12-31 15:13:43.542457,2025-02-28 15:13:43.542494,+33 731 06 94 08,f,80,1,2024-12-31 15:13:43.542492,Kawasaki Ninja H2 2023 - 49994 km - Occasion,Location,2024-12-31 15:13:43.542466,9248,16372
7050,ACTIVE,"Nice, 06000",France,2024-12-31 15:13:43.862602,2025-02-28 15:13:43.862611,+33 604 97 42 70,f,8295,1,2024-12-31 15:13:43.86261,Volkswagen CC Occasion 2018 - 48991 Électrique km,Vente,2024-12-31 15:13:43.86261,9249,16339
7051,ACTIVE,"Avignon, 84000",France,2024-12-31 15:13:45.219301,2025-02-28 15:13:45.219309,+33 789 99 74 63,f,145,1,2024-12-31 15:13:45.219308,BMW Serie 4 Neuve 2020 - 27177 Électrique km,Location,2024-12-31 15:13:45.219307,9250,16470
7052,ACTIVE,"Montreuil, 93100",France,2024-12-31 15:13:45.474291,2025-02-28 15:13:45.474295,+33 741 82 71 57,f,80,1,2024-12-31 15:13:45.474294,Ducati Scrambler 2022 - 43830 km - Neuf,Location,2024-12-31 15:13:45.474294,9251,15858
7053,ACTIVE,"La Rochelle, 17000",France,2024-12-31 15:13:45.672839,2025-02-28 15:13:45.672844,+33 689 38 39 84,f,81,1,2024-12-31 15:13:45.672844,Triumph Bonneville 2020 - 11175 km - Occasion,Location,2024-12-31 15:13:45.672844,9252,16117
7054,ACTIVE,"Roubaix, 59100",France,2024-12-31 15:13:45.932281,2025-02-28 15:13:45.932285,+33 789 16 88 97,f,6917,1,2024-12-31 15:13:45.932285,Indian Roadmaster 2010 - 23736 km - Peu Endommagé,Vente,2024-12-31 15:13:45.932284,9253,15528
7055,ACTIVE,"Le Havre, 76600",France,2024-12-31 15:13:46.249511,2025-02-28 15:13:46.249519,+33 613 12 54 70,f,38588,1,2024-12-31 15:13:46.249518,Volkswagen Passat Occasion 2020 - 119314 Hybride km,Vente,2024-12-31 15:13:46.249517,9254,16123
7056,ACTIVE,"Nancy, 54000",France,2024-12-31 15:13:46.542715,2025-02-28 15:13:46.542723,+33 624 86 24 30,f,5845,1,2024-12-31 15:13:46.542722,Triumph Street Triple 2022 - 27608 km - Peu Endommagé,Vente,2024-12-31 15:13:46.542722,9255,15741
7057,ACTIVE,"Évry-Courcouronnes, 91000",France,2024-12-31 15:13:46.767839,2025-02-28 15:13:46.767849,+33 603 09 80 53,f,6235,1,2024-12-31 15:13:46.767848,Kawasaki Ninja ZX-10R 2011 - 21440 km - Neuf,Vente,2024-12-31 15:13:46.767847,9256,16736
7058,ACTIVE,"La Rochelle, 17000",France,2024-12-31 15:13:47.030835,2025-02-28 15:13:47.030844,+33 781 53 68 48,f,117,1,2024-12-31 15:13:47.030843,Honda Odyssey Occasion 2022 - 87904 Électrique km,Location,2024-12-31 15:13:47.030842,9257,16216
7059,ACTIVE,"Angers, 49000",France,2024-12-31 15:13:47.341737,2025-02-28 15:13:47.341747,+33 662 61 04 90,f,23313,1,2024-12-31 15:13:47.341746,Hyundai Sonata Neuve 2016 - 25302 Hybride km,Vente,2024-12-31 15:13:47.341745,9258,15516
7060,ACTIVE,"Nîmes, 30000",France,2024-12-31 15:13:47.645552,2025-02-28 15:13:47.64556,+33 795 69 86 96,f,34475,1,2024-12-31 15:13:47.64556,Chevrolet Camaro Neuve 2023 - 31259 Électrique km,Vente,2024-12-31 15:13:47.645559,9259,15466
7061,ACTIVE,"Toulouse, 31000",France,2024-12-31 15:13:47.90192,2025-02-28 15:13:47.901928,+33 737 25 96 42,f,34642,1,2024-12-31 15:13:47.901927,Chevrolet Camaro Occasion 2017 - 127385 Essence km,Vente,2024-12-31 15:13:47.901927,9260,16312
7062,ACTIVE,"Roubaix, 59100",France,2024-12-31 15:13:48.197015,2025-02-28 15:13:48.197022,+33 730 90 08 21,f,9905,1,2024-12-31 15:13:48.197021,Nissan Altima Neuve 2017 - 50838 Diesel km,Vente,2024-12-31 15:13:48.19702,9261,15896
7063,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:13:48.476406,2025-02-28 15:13:48.476411,+33 756 93 52 35,f,11825,1,2024-12-31 15:13:48.476411,Ducati DesertX 2012 - 47723 km - Peu Endommagé,Vente,2024-12-31 15:13:48.47641,9262,15346
7064,ACTIVE,"Dunkerque, 59140",France,2024-12-31 15:13:48.715691,2025-02-28 15:13:48.715698,+33 747 78 73 69,f,28593,1,2024-12-31 15:13:48.715697,Honda Insight Neuve 2011 - 113149 Diesel km,Vente,2024-12-31 15:13:48.715697,9263,15316
7065,ACTIVE,"Bordeaux, 33000",France,2024-12-31 15:13:48.940979,2025-02-28 15:13:48.940987,+33 776 47 59 73,f,17672,1,2024-12-31 15:13:48.940986,Chevrolet Colorado Occasion 2015 - 143185 Essence km,Vente,2024-12-31 15:13:48.940985,9264,15310
7066,ACTIVE,"Nîmes, 30000",France,2024-12-31 15:13:49.135531,2025-02-28 15:13:49.135539,+33 756 33 06 15,f,90,1,2024-12-31 15:13:49.135539,Ducati Diavel 2022 - 45271 km - Occasion,Location,2024-12-31 15:13:49.135538,9265,15905
7067,ACTIVE,"Évry-Courcouronnes, 91000",France,2024-12-31 15:13:49.327721,2025-02-28 15:13:49.327725,+33 618 69 35 69,f,30,1,2024-12-31 15:13:49.327725,Honda CBR600RR 2023 - 32550 km - Occasion,Location,2024-12-31 15:13:49.327724,9266,16186
7068,ACTIVE,"Mulhouse, 68100",France,2024-12-31 15:13:49.555726,2025-02-28 15:13:49.555734,+33 662 46 93 87,f,9677,1,2024-12-31 15:13:49.555733,KTM Freeride E-XC 2010 - 39319 km - Occasion,Vente,2024-12-31 15:13:49.555732,9267,15444
7069,ACTIVE,"Caen, 14000",France,2024-12-31 15:13:49.751199,2025-02-28 15:13:49.751208,+33 754 69 09 50,f,89,1,2024-12-31 15:13:49.751207,KTM 1290 Super Duke R 2017 - 4611 km - Occasion,Location,2024-12-31 15:13:49.751206,9268,14637
7070,ACTIVE,"Clermont-Ferrand, 63000",France,2024-12-31 15:13:49.947706,2025-02-28 15:13:49.947717,+33 710 83 86 37,f,13429,1,2024-12-31 15:13:49.947716,BMW F750GS 2011 - 18088 km - Occasion,Vente,2024-12-31 15:13:49.947715,9269,15308
7071,ACTIVE,"Deauville, 14800",France,2024-12-31 15:13:50.548303,2025-02-28 15:13:50.548307,+33 781 54 82 51,f,86,1,2024-12-31 15:13:50.548306,Hyundai Sonata Occasion 2016 - 70997 Électrique km,Location,2024-12-31 15:13:50.548306,9270,14587
7072,ACTIVE,"Amiens, 80000",France,2024-12-31 15:13:51.572182,2025-02-28 15:13:51.572187,+33 611 23 62 40,f,14924,1,2024-12-31 15:13:51.572187,Honda Rebel 500 2011 - 27157 km - Peu Endommagé,Vente,2024-12-31 15:13:51.572186,9271,16068
7073,ACTIVE,"Nîmes, 30000",France,2024-12-31 15:13:51.777593,2025-02-28 15:13:51.777601,+33 720 89 11 12,f,68,1,2024-12-31 15:13:51.7776,Nissan Sentra Occasion 2015 - 130389 Diesel km,Location,2024-12-31 15:13:51.777599,9272,16704
7074,ACTIVE,"Colmar, 68000",France,2024-12-31 15:13:52.111924,2025-02-28 15:13:52.111933,+33 653 57 42 19,f,75,1,2024-12-31 15:13:52.111932,Harley-Davidson Trike 2011 - 31342 km - Peu Endommagé,Location,2024-12-31 15:13:52.111931,9273,16550
7075,ACTIVE,"Le Mans, 72000",France,2024-12-31 15:13:52.604058,2025-02-28 15:13:52.604068,+33 677 57 28 34,f,105,1,2024-12-31 15:13:52.604067,Hyundai Ioniq Occasion 2010 - 28897 Électrique km,Location,2024-12-31 15:13:52.604066,9274,15386
7076,ACTIVE,"Toulouse, 31000",France,2024-12-31 15:13:53.431446,2025-02-28 15:13:53.431455,+33 616 01 86 51,f,16122,1,2024-12-31 15:13:53.431454,Toyota Yaris Occasion 2014 - 11466 Hybride km,Vente,2024-12-31 15:13:53.431453,9275,15055
7077,ACTIVE,"Toulon, 83000",France,2024-12-31 15:13:53.657505,2025-02-28 15:13:53.657514,+33 630 04 25 95,f,15291,1,2024-12-31 15:13:53.657513,Nissan Kicks Occasion 2022 - 68105 Hybride km,Vente,2024-12-31 15:13:53.657512,9276,16742
7078,ACTIVE,"Nice, 06000",France,2024-12-31 15:13:53.895219,2025-02-28 15:13:53.895227,+33 608 67 88 13,f,36058,1,2024-12-31 15:13:53.895227,Hyundai Palisade Occasion 2022 - 52425 Essence km,Vente,2024-12-31 15:13:53.895226,9277,16296
7079,ACTIVE,"Le Mans, 72000",France,2024-12-31 15:13:54.148731,2025-02-28 15:13:54.148741,+33 769 81 99 71,f,55,1,2024-12-31 15:13:54.14874,Honda CRF450R 2020 - 33223 km - Peu Endommagé,Location,2024-12-31 15:13:54.148739,9278,16045
7080,ACTIVE,"Calais, 62100",France,2024-12-31 15:13:54.444895,2025-02-28 15:13:54.444903,+33 729 02 32 24,f,146,1,2024-12-31 15:13:54.444902,Toyota Highlander Neuve 2019 - 91833 Essence km,Location,2024-12-31 15:13:54.444901,9279,14887
7081,ACTIVE,"Brest, 29200",France,2024-12-31 15:13:54.733655,2025-02-28 15:13:54.733659,+33 750 36 20 87,f,24528,1,2024-12-31 15:13:54.733659,Honda Fit Occasion 2023 - 129125 Diesel km,Vente,2024-12-31 15:13:54.733658,9280,15030
7082,ACTIVE,"Annecy, 74000",France,2024-12-31 15:13:54.981736,2025-02-28 15:13:54.981744,+33 691 01 05 43,f,49,1,2024-12-31 15:13:54.981743,KTM 890 Duke R 2019 - 25168 km - Occasion,Location,2024-12-31 15:13:54.981743,9281,16409
7083,ACTIVE,"Clermont-Ferrand, 63000",France,2024-12-31 15:13:55.296107,2025-02-28 15:13:55.296111,+33 662 69 04 74,f,40204,1,2024-12-31 15:13:55.296111,Nissan Murano Occasion 2014 - 64578 Diesel km,Vente,2024-12-31 15:13:55.29611,9282,15427
7084,ACTIVE,"Versailles, 78000",France,2024-12-31 15:13:55.519517,2025-02-28 15:13:55.519521,+33 794 48 89 87,f,8211,1,2024-12-31 15:13:55.519521,KTM Duke 390 2018 - 2503 km - Peu Endommagé,Vente,2024-12-31 15:13:55.51952,9283,16114
7085,ACTIVE,"Chamonix-Mont-Blanc, 74400",France,2024-12-31 15:13:55.781465,2025-02-28 15:13:55.781472,+33 685 28 14 15,f,69,1,2024-12-31 15:13:55.781471,Suzuki Boulevard M109R 2021 - 15762 km - Neuf,Location,2024-12-31 15:13:55.781469,9284,14984
7086,ACTIVE,"Dijon, 21000",France,2024-12-31 15:13:56.077956,2025-02-28 15:13:56.077964,+33 745 43 40 01,f,115,1,2024-12-31 15:13:56.077963,Nissan Armada Neuve 2013 - 111870 Hybride km,Location,2024-12-31 15:13:56.077963,9285,14851
7087,ACTIVE,"Boulogne-Billancourt, 92100",France,2024-12-31 15:13:56.324099,2025-02-28 15:13:56.324108,+33 609 56 62 07,f,46,1,2024-12-31 15:13:56.324107,Suzuki GSX-R1000 2010 - 46623 km - Neuf,Location,2024-12-31 15:13:56.324105,9286,16692
7088,ACTIVE,"Saint-Tropez, 83990",France,2024-12-31 15:13:56.596678,2025-02-28 15:13:56.596683,+33 736 60 18 37,f,143,1,2024-12-31 15:13:56.596682,Hyundai Accent Occasion 2023 - 110148 Électrique km,Location,2024-12-31 15:13:56.596682,9287,16060
7089,ACTIVE,"Dijon, 21000",France,2024-12-31 15:13:56.814136,2025-02-28 15:13:56.814146,+33 666 59 52 89,f,6216,1,2024-12-31 15:13:56.814145,Yamaha WR250R 2013 - 37510 km - Occasion,Vente,2024-12-31 15:13:56.814144,9288,16622
7090,ACTIVE,"Saint-Tropez, 83990",France,2024-12-31 15:13:57.058765,2025-02-28 15:13:57.058775,+33 615 83 80 78,f,9349,1,2024-12-31 15:13:57.058774,Triumph Scrambler 1200 2016 - 11635 km - Neuf,Vente,2024-12-31 15:13:57.058773,9289,16637
7091,ACTIVE,"Avignon, 84000",France,2024-12-31 15:13:57.261274,2025-02-28 15:13:57.261277,+33 685 08 05 35,f,83,1,2024-12-31 15:13:57.261277,KTM Freeride E-XC 2010 - 24533 km - Neuf,Location,2024-12-31 15:13:57.261277,9290,15743
7092,ACTIVE,"Paris, 75000",France,2024-12-31 15:13:57.582468,2025-02-28 15:13:57.582471,+33 641 96 52 11,f,45,1,2024-12-31 15:13:57.582471,BMW F900R 2017 - 35081 km - Peu Endommagé,Location,2024-12-31 15:13:57.58247,9291,15635
7093,ACTIVE,"Aix-en-Provence, 13100",France,2024-12-31 15:13:57.820267,2025-02-28 15:13:57.820268,+33 752 86 51 16,f,57,1,2024-12-31 15:13:57.820268,Honda Pilot Occasion 2014 - 6487 Hybride km,Location,2024-12-31 15:13:57.820268,9292,14836
7094,ACTIVE,"Reims, 51100",France,2024-12-31 15:13:58.630768,2025-02-28 15:13:58.630771,+33 687 51 84 05,f,8368,1,2024-12-31 15:13:58.630771,Yamaha FJR1300 2023 - 41517 km - Neuf,Vente,2024-12-31 15:13:58.630771,9293,16802
7095,ACTIVE,"Paris, 75000",France,2024-12-31 15:13:59.420783,2025-02-28 15:13:59.420787,+33 793 86 19 66,f,32849,1,2024-12-31 15:13:59.420786,Mercedes-Benz CLS Occasion 2020 - 98304 Électrique km,Vente,2024-12-31 15:13:59.420786,9294,15552
7096,ACTIVE,"Roubaix, 59100",France,2024-12-31 15:13:59.829682,2025-02-28 15:13:59.829685,+33 738 64 60 48,f,97,1,2024-12-31 15:13:59.829685,Ducati Multistrada 2023 - 20772 km - Neuf,Location,2024-12-31 15:13:59.829685,9295,14999
7097,ACTIVE,"Corte, 20250",France,2024-12-31 15:14:00.09849,2025-02-28 15:14:00.098494,+33 709 45 27 02,f,38164,1,2024-12-31 15:14:00.098494,Hyundai Kona Occasion 2013 - 55909 Diesel km,Vente,2024-12-31 15:14:00.098493,9296,14694
7098,ACTIVE,"Limoges, 87000",France,2024-12-31 15:14:00.330493,2025-02-28 15:14:00.330497,+33 667 28 70 00,f,73,1,2024-12-31 15:14:00.330496,KTM 450 SX-F 2011 - 11494 km - Neuf,Location,2024-12-31 15:14:00.330496,9297,15101
7099,ACTIVE,"Montpellier, 34000",France,2024-12-31 15:14:00.527302,2025-02-28 15:14:00.527306,+33 612 73 42 06,f,11610,1,2024-12-31 15:14:00.527306,Suzuki Katana 2020 - 17304 km - Neuf,Vente,2024-12-31 15:14:00.527305,9298,16648
7100,ACTIVE,"Rennes, 35000",France,2024-12-31 15:14:00.877374,2025-02-28 15:14:00.877379,+33 743 87 03 46,f,62,1,2024-12-31 15:14:00.877379,Suzuki RM-Z450 2019 - 43751 km - Peu Endommagé,Location,2024-12-31 15:14:00.877378,9299,15219
7101,ACTIVE,"Nîmes, 30000",France,2024-12-31 15:14:01.340198,2025-02-28 15:14:01.340203,+33 693 28 63 17,f,98,1,2024-12-31 15:14:01.340203,Kawasaki Vulcan S 2016 - 37539 km - Neuf,Location,2024-12-31 15:14:01.340202,9300,14521
7102,ACTIVE,"Rouen, 76000",France,2024-12-31 15:14:01.568551,2025-02-28 15:14:01.568555,+33 702 76 53 11,f,30700,1,2024-12-31 15:14:01.568555,Volkswagen CC Occasion 2016 - 74976 Électrique km,Vente,2024-12-31 15:14:01.568555,9301,14804
7103,ACTIVE,"Dunkerque, 59140",France,2024-12-31 15:14:01.867936,2025-02-28 15:14:01.867939,+33 798 75 13 99,f,5135,1,2024-12-31 15:14:01.867939,Hyundai Veloster Occasion 2016 - 17947 Hybride km,Vente,2024-12-31 15:14:01.867938,9302,16070
7104,ACTIVE,"La Rochelle, 17000",France,2024-12-31 15:14:02.262314,2025-02-28 15:14:02.262323,+33 751 13 90 86,f,82,1,2024-12-31 15:14:02.262322,Volkswagen Polo Neuve 2023 - 59871 Hybride km,Location,2024-12-31 15:14:02.262321,9303,15067
7105,ACTIVE,"Évry-Courcouronnes, 91000",France,2024-12-31 15:14:02.558707,2025-02-28 15:14:02.558715,+33 612 99 29 49,f,21057,1,2024-12-31 15:14:02.558714,BMW X2 Occasion 2020 - 83731 Hybride km,Vente,2024-12-31 15:14:02.558714,9304,14589
7106,ACTIVE,"La Rochelle, 17000",France,2024-12-31 15:14:02.91531,2025-02-28 15:14:02.915318,+33 723 19 83 92,f,36489,1,2024-12-31 15:14:02.915318,Honda Pilot Occasion 2010 - 133803 Essence km,Vente,2024-12-31 15:14:02.915317,9305,15690
7107,ACTIVE,"Saint-Tropez, 83990",France,2024-12-31 15:14:03.168296,2025-02-28 15:14:03.168304,+33 681 63 47 92,f,5202,1,2024-12-31 15:14:03.168304,Mercedes-Benz GLB Occasion 2018 - 86356 Hybride km,Vente,2024-12-31 15:14:03.168303,9306,16220
7108,ACTIVE,"Argenteuil, 95100",France,2024-12-31 15:14:03.418601,2025-02-28 15:14:03.418609,+33 784 64 63 81,f,9261,1,2024-12-31 15:14:03.418609,BMW R1250GS 2018 - 47881 km - Neuf,Vente,2024-12-31 15:14:03.418608,9307,15773
7109,ACTIVE,"Créteil, 94000",France,2024-12-31 15:14:03.675709,2025-02-28 15:14:03.675714,+33 608 80 57 39,f,12775,1,2024-12-31 15:14:03.675714,Triumph Street Triple 2011 - 41011 km - Neuf,Vente,2024-12-31 15:14:03.675714,9308,15016
7110,ACTIVE,"Angers, 49000",France,2024-12-31 15:14:03.89936,2025-02-28 15:14:03.899367,+33 688 84 62 37,f,26744,1,2024-12-31 15:14:03.899366,Ford Fiesta Occasion 2017 - 93184 Électrique km,Vente,2024-12-31 15:14:03.899365,9309,15345
7111,ACTIVE,"Toulouse, 31000",France,2024-12-31 15:14:04.20313,2025-02-28 15:14:04.203137,+33 717 66 81 53,f,13404,1,2024-12-31 15:14:04.203137,Triumph Daytona Moto2 2020 - 26654 km - Neuf,Vente,2024-12-31 15:14:04.203136,9310,16821
7112,ACTIVE,"Mulhouse, 68100",France,2024-12-31 15:14:04.400183,2025-02-28 15:14:04.400189,+33 707 64 02 03,f,148,1,2024-12-31 15:14:04.400189,Mercedes-Benz GLC Neuve 2018 - 9479 Hybride km,Location,2024-12-31 15:14:04.400188,9311,15900
